sample_id,group_id,group_name,relative_path,path,split,image_width,image_height,bbox_x,bbox_y,bbox_w,bbox_h,num_keypoints,keypoints_json,dataset_name,source,source_code,annotation_id,image_id,category_id,segmentation_json
mtddh_kp::Dataset1/Keypoints/Train/a332.jpg,mtddh_kp::a332,a332,Dataset1/Keypoints/Train/a332.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a332.jpg,train,1426,1035,249.0,99.0,900.0,636.0,8,"[377, 435, 2, 475, 477, 2, 408, 524, 2, 387, 577, 2, 1007, 374, 2, 902, 432, 2, 993, 473, 2, 1012, 517, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2108,2186,1,"[[1149.4, 99.1, 1149.4, 734.7, 248.7, 734.7, 248.7, 99.1]]"
mtddh_kp::Dataset1/Keypoints/Train/a333.jpg,mtddh_kp::a333,a333,Dataset1/Keypoints/Train/a333.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a333.jpg,train,900,660,128.0,35.0,638.0,537.0,8,"[225, 303, 2, 296, 337, 2, 234, 361, 1, 226, 391, 2, 675, 314, 2, 594, 350, 2, 654, 373, 1, 660, 410, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2109,2187,1,"[[765.7, 35.2, 765.7, 572.1, 127.6, 572.1, 127.6, 35.2]]"
mtddh_kp::Dataset1/Keypoints/Train/a334.jpg,mtddh_kp::a334,a334,Dataset1/Keypoints/Train/a334.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a334.jpg,train,1995,1483,327.0,178.0,1315.0,882.0,8,"[579, 594, 2, 721, 649, 2, 625, 708, 2, 616, 764, 2, 1363, 546, 2, 1237, 615, 2, 1334, 658, 2, 1345, 720, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2110,2188,1,"[[1641.9, 178.3, 1641.9, 1060.3, 326.6, 1060.3, 326.6, 178.3]]"
mtddh_kp::Dataset1/Keypoints/Train/a335.jpg,mtddh_kp::a335,a335,Dataset1/Keypoints/Train/a335.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a335.jpg,train,1100,914,97.0,95.0,803.0,613.0,8,"[240, 398, 2, 329, 434, 2, 270, 466, 2, 257, 503, 2, 788, 388, 2, 699, 425, 2, 757, 457, 2, 771, 495, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2111,2189,1,"[[900.1, 94.6, 900.1, 707.6, 96.5, 707.6, 96.5, 94.6]]"
mtddh_kp::Dataset1/Keypoints/Train/a336.jpg,mtddh_kp::a336,a336,Dataset1/Keypoints/Train/a336.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a336.jpg,train,1592,1328,188.0,120.0,1235.0,959.0,8,"[376, 616, 2, 505, 684, 2, 395, 711, 2, 389, 759, 2, 1225, 653, 2, 1089, 704, 2, 1188, 741, 2, 1191, 795, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2112,2190,1,"[[1422.7, 120.4, 1422.7, 1079.4, 188.3, 1079.4, 188.3, 120.4]]"
mtddh_kp::Dataset1/Keypoints/Train/a337.jpg,mtddh_kp::a337,a337,Dataset1/Keypoints/Train/a337.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a337.jpg,train,1658,1081,223.0,42.0,1261.0,936.0,8,"[396, 500, 2, 543, 561, 2, 433, 603, 2, 430, 662, 2, 1283, 515, 2, 1129, 570, 2, 1235, 617, 2, 1245, 685, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2113,2191,1,"[[1483.8, 42.3, 1483.8, 977.5, 223.0, 977.5, 223.0, 42.3]]"
mtddh_kp::Dataset1/Keypoints/Train/a338.jpg,mtddh_kp::a338,a338,Dataset1/Keypoints/Train/a338.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a338.jpg,train,1678,1040,296.0,47.0,1083.0,785.0,8,"[464, 454, 2, 591, 496, 2, 507, 528, 2, 504, 587, 2, 1216, 437, 2, 1095, 481, 2, 1186, 517, 2, 1189, 570, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2114,2192,1,"[[1379.3, 47.4, 1379.3, 831.9, 296.2, 831.9, 296.2, 47.4]]"
mtddh_kp::Dataset1/Keypoints/Train/a339.jpg,mtddh_kp::a339,a339,Dataset1/Keypoints/Train/a339.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a339.jpg,train,1448,1426,72.0,180.0,1187.0,887.0,8,"[278, 620, 2, 421, 652, 2, 327, 701, 2, 319, 750, 2, 1075, 586, 2, 919, 636, 2, 1024, 669, 2, 1026, 726, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2115,2193,1,"[[1258.5, 180.0, 1258.5, 1067.3, 71.6, 1067.3, 71.6, 180.0]]"
mtddh_kp::Dataset1/Keypoints/Train/a340.jpg,mtddh_kp::a340,a340,Dataset1/Keypoints/Train/a340.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a340.jpg,train,1896,1321,255.0,99.0,1422.0,1046.0,8,"[514, 563, 2, 676, 634, 2, 565, 687, 2, 539, 746, 2, 1416, 622, 2, 1260, 671, 2, 1346, 732, 2, 1359, 797, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2116,2194,1,"[[1676.8, 99.3, 1676.8, 1145.2, 255.1, 1145.2, 255.1, 99.3]]"
mtddh_kp::Dataset1/Keypoints/Train/a341.jpg,mtddh_kp::a341,a341,Dataset1/Keypoints/Train/a341.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a341.jpg,train,1152,959,203.0,61.0,719.0,555.0,8,"[330, 327, 2, 412, 361, 2, 366, 394, 2, 343, 428, 2, 829, 352, 2, 741, 376, 2, 784, 412, 2, 799, 451, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2117,2195,1,"[[921.8, 61.2, 921.8, 615.6, 203.0, 615.6, 203.0, 61.2]]"
mtddh_kp::Dataset1/Keypoints/Train/a342.jpg,mtddh_kp::a342,a342,Dataset1/Keypoints/Train/a342.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a342.jpg,train,920,684,100.0,38.0,745.0,590.0,8,"[218, 353, 2, 303, 379, 2, 253, 412, 2, 249, 452, 2, 768, 338, 2, 682, 366, 2, 747, 389, 2, 744, 433, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2118,2196,1,"[[845.3, 38.2, 845.3, 628.2, 100.4, 628.2, 100.4, 38.2]]"
mtddh_kp::Dataset1/Keypoints/Train/a344.jpg,mtddh_kp::a344,a344,Dataset1/Keypoints/Train/a344.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a344.jpg,train,1080,808,159.0,132.0,721.0,515.0,8,"[293, 441, 2, 371, 457, 2, 331, 498, 2, 333, 536, 2, 766, 337, 2, 707, 382, 2, 763, 398, 2, 775, 437, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2119,2197,1,"[[879.7, 131.5, 879.7, 647.4, 158.8, 647.4, 158.8, 131.5]]"
mtddh_kp::Dataset1/Keypoints/Train/a345.jpg,mtddh_kp::a345,a345,Dataset1/Keypoints/Train/a345.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a345.jpg,train,1549,906,310.0,54.0,945.0,665.0,8,"[458, 400, 2, 565, 431, 2, 500, 466, 2, 488, 507, 2, 1085, 365, 2, 982, 405, 2, 1055, 430, 2, 1057, 469, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2120,2198,1,"[[1254.5, 54.1, 1254.5, 718.9, 309.8, 718.9, 309.8, 54.1]]"
mtddh_kp::Dataset1/Keypoints/Train/a346.jpg,mtddh_kp::a346,a346,Dataset1/Keypoints/Train/a346.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a346.jpg,train,1748,1546,224.0,289.0,1196.0,1009.0,8,"[487, 813, 2, 618, 859, 2, 537, 896, 2, 527, 949, 2, 1251, 784, 2, 1130, 840, 2, 1231, 869, 2, 1235, 921, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2121,2199,1,"[[1420.4, 289.4, 1420.4, 1298.4, 224.3, 1298.4, 224.3, 289.4]]"
mtddh_kp::Dataset1/Keypoints/Train/a347.jpg,mtddh_kp::a347,a347,Dataset1/Keypoints/Train/a347.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a347.jpg,train,1391,1015,265.0,86.0,915.0,731.0,8,"[426, 410, 2, 522, 455, 2, 458, 491, 2, 434, 531, 2, 1032, 468, 2, 914, 494, 2, 980, 540, 2, 990, 584, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2122,2200,1,"[[1179.7, 85.5, 1179.7, 817.2, 265.0, 817.2, 265.0, 85.5]]"
mtddh_kp::Dataset1/Keypoints/Train/a348.jpg,mtddh_kp::a348,a348,Dataset1/Keypoints/Train/a348.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a348.jpg,train,1565,1089,445.0,173.0,840.0,655.0,8,"[582, 484, 2, 693, 536, 2, 616, 551, 2, 603, 587, 2, 1140, 504, 2, 1053, 534, 2, 1122, 568, 2, 1133, 599, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2123,2201,1,"[[1285.2, 172.9, 1285.2, 828.1, 445.0, 828.1, 445.0, 172.9]]"
mtddh_kp::Dataset1/Keypoints/Train/a349.jpg,mtddh_kp::a349,a349,Dataset1/Keypoints/Train/a349.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a349.jpg,train,1505,1056,252.0,60.0,1014.0,763.0,8,"[406, 405, 2, 499, 459, 2, 418, 496, 2, 400, 537, 2, 1068, 444, 2, 963, 492, 2, 1030, 539, 2, 1056, 578, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2124,2202,1,"[[1265.8, 60.4, 1265.8, 823.0, 251.6, 823.0, 251.6, 60.4]]"
mtddh_kp::Dataset1/Keypoints/Train/a350.jpg,mtddh_kp::a350,a350,Dataset1/Keypoints/Train/a350.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a350.jpg,train,1764,1213,219.0,49.0,1373.0,1034.0,8,"[435, 557, 2, 606, 620, 2, 503, 664, 2, 492, 737, 2, 1348, 587, 2, 1187, 642, 2, 1288, 693, 2, 1297, 761, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2125,2203,1,"[[1591.8, 49.0, 1591.8, 1082.8, 219.2, 1082.8, 219.2, 49.0]]"
mtddh_kp::Dataset1/Keypoints/Train/a351.jpg,mtddh_kp::a351,a351,Dataset1/Keypoints/Train/a351.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a351.jpg,train,1528,940,298.0,61.0,898.0,762.0,8,"[440, 424, 2, 540, 467, 2, 464, 494, 2, 456, 529, 2, 1050, 443, 2, 949, 476, 2, 1016, 513, 2, 1028, 551, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2126,2204,1,"[[1195.5, 61.0, 1195.5, 823.3, 297.6, 823.3, 297.6, 61.0]]"
mtddh_kp::Dataset1/Keypoints/Train/a352.jpg,mtddh_kp::a352,a352,Dataset1/Keypoints/Train/a352.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a352.jpg,train,1416,834,301.0,121.0,738.0,512.0,8,"[430, 378, 2, 511, 418, 2, 453, 439, 2, 452, 475, 2, 916, 382, 2, 835, 416, 2, 901, 440, 2, 900, 472, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2127,2205,1,"[[1039.3, 120.7, 1039.3, 632.8, 300.6, 632.8, 300.6, 120.7]]"
mtddh_kp::Dataset1/Keypoints/Train/a353.jpg,mtddh_kp::a353,a353,Dataset1/Keypoints/Train/a353.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a353.jpg,train,1406,732,330.0,76.0,741.0,524.0,8,"[454, 322, 2, 532, 361, 2, 476, 387, 2, 462, 419, 2, 944, 361, 2, 855, 385, 2, 903, 423, 2, 913, 457, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2128,2206,1,"[[1070.7, 76.2, 1070.7, 599.7, 330.2, 599.7, 330.2, 76.2]]"
mtddh_kp::Dataset1/Keypoints/Train/a354.jpg,mtddh_kp::a354,a354,Dataset1/Keypoints/Train/a354.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a354.jpg,train,1404,1083,133.0,126.0,1134.0,856.0,8,"[316, 568, 2, 454, 622, 2, 362, 662, 2, 346, 707, 2, 1099, 558, 2, 962, 610, 2, 1059, 649, 2, 1070, 701, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2129,2207,1,"[[1267.4, 126.0, 1267.4, 982.1, 132.6, 982.1, 132.6, 126.0]]"
mtddh_kp::Dataset1/Keypoints/Train/a355.jpg,mtddh_kp::a355,a355,Dataset1/Keypoints/Train/a355.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a355.jpg,train,1655,1158,322.0,48.0,1091.0,899.0,8,"[482, 453, 2, 620, 519, 2, 539, 558, 2, 518, 608, 2, 1268, 496, 2, 1134, 543, 2, 1208, 593, 2, 1226, 642, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2130,2208,1,"[[1412.7, 48.3, 1412.7, 947.2, 321.5, 947.2, 321.5, 48.3]]"
mtddh_kp::Dataset1/Keypoints/Train/a356.jpg,mtddh_kp::a356,a356,Dataset1/Keypoints/Train/a356.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a356.jpg,train,1308,712,261.0,73.0,760.0,518.0,8,"[407, 373, 2, 488, 389, 2, 442, 421, 2, 422, 448, 2, 878, 350, 2, 801, 374, 2, 851, 400, 2, 869, 430, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2131,2209,1,"[[1020.9, 72.7, 1020.9, 591.3, 260.5, 591.3, 260.5, 72.7]]"
mtddh_kp::Dataset1/Keypoints/Train/a357.jpg,mtddh_kp::a357,a357,Dataset1/Keypoints/Train/a357.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a357.jpg,train,1332,739,283.0,34.0,824.0,585.0,8,"[397, 331, 2, 483, 362, 2, 432, 401, 2, 421, 430, 2, 969, 360, 2, 872, 381, 2, 933, 422, 2, 936, 451, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2132,2210,1,"[[1107.0, 33.7, 1107.0, 618.8, 283.1, 618.8, 283.1, 33.7]]"
mtddh_kp::Dataset1/Keypoints/Train/a358.jpg,mtddh_kp::a358,a358,Dataset1/Keypoints/Train/a358.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a358.jpg,train,1163,1012,158.0,111.0,878.0,710.0,8,"[309, 456, 2, 401, 488, 2, 352, 529, 2, 325, 581, 2, 903, 469, 2, 816, 494, 2, 865, 544, 2, 894, 593, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2133,2211,1,"[[1035.6, 111.3, 1035.6, 821.3, 157.5, 821.3, 157.5, 111.3]]"
mtddh_kp::Dataset1/Keypoints/Train/a359.jpg,mtddh_kp::a359,a359,Dataset1/Keypoints/Train/a359.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a359.jpg,train,1252,808,239.0,151.0,717.0,507.0,8,"[361, 405, 2, 438, 428, 2, 400, 470, 2, 384, 501, 2, 826, 324, 2, 754, 369, 2, 807, 391, 2, 828, 422, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2134,2212,1,"[[956.3, 151.2, 956.3, 657.8, 238.6, 657.8, 238.6, 151.2]]"
mtddh_kp::Dataset1/Keypoints/Train/a360.jpg,mtddh_kp::a360,a360,Dataset1/Keypoints/Train/a360.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a360.jpg,train,1344,762,306.0,106.0,697.0,523.0,8,"[413, 373, 2, 495, 394, 2, 452, 439, 2, 434, 477, 2, 888, 345, 2, 810, 375, 2, 858, 411, 2, 871, 447, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2135,2213,1,"[[1003.1, 106.3, 1003.1, 629.2, 305.7, 629.2, 305.7, 106.3]]"
mtddh_kp::Dataset1/Keypoints/Train/a361.jpg,mtddh_kp::a361,a361,Dataset1/Keypoints/Train/a361.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a361.jpg,train,1352,962,207.0,65.0,949.0,745.0,8,"[386, 388, 2, 485, 430, 2, 410, 480, 1, 382, 527, 2, 1025, 414, 2, 917, 444, 2, 990, 506, 1, 995, 552, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2136,2214,1,"[[1156.0, 64.9, 1156.0, 810.4, 207.3, 810.4, 207.3, 64.9]]"
mtddh_kp::Dataset1/Keypoints/Train/a362.jpg,mtddh_kp::a362,a362,Dataset1/Keypoints/Train/a362.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a362.jpg,train,1477,972,201.0,64.0,1027.0,785.0,8,"[384, 444, 2, 499, 483, 2, 435, 542, 2, 411, 596, 2, 1080, 430, 2, 965, 477, 2, 1035, 526, 2, 1059, 586, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2137,2215,1,"[[1228.4, 64.3, 1228.4, 848.9, 201.1, 848.9, 201.1, 64.3]]"
mtddh_kp::Dataset1/Keypoints/Train/a364.jpg,mtddh_kp::a364,a364,Dataset1/Keypoints/Train/a364.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a364.jpg,train,1420,913,303.0,129.0,845.0,657.0,8,"[437, 484, 2, 542, 511, 2, 473, 546, 2, 468, 589, 2, 1033, 477, 2, 927, 512, 2, 995, 544, 2, 995, 584, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2138,2216,1,"[[1147.9, 128.6, 1147.9, 785.6, 302.8, 785.6, 302.8, 128.6]]"
mtddh_kp::Dataset1/Keypoints/Train/a365.jpg,mtddh_kp::a365,a365,Dataset1/Keypoints/Train/a365.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a365.jpg,train,993,679,121.0,65.0,699.0,517.0,8,"[257, 290, 2, 334, 318, 2, 288, 358, 2, 269, 398, 2, 712, 298, 2, 638, 322, 2, 693, 363, 1, 698, 396, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2139,2217,1,"[[820.4, 65.0, 820.4, 581.6, 121.1, 581.6, 121.1, 65.0]]"
mtddh_kp::Dataset1/Keypoints/Train/a367.jpg,mtddh_kp::a367,a367,Dataset1/Keypoints/Train/a367.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a367.jpg,train,1004,735,121.0,59.0,760.0,607.0,8,"[260, 384, 2, 349, 414, 2, 294, 447, 2, 287, 479, 2, 785, 339, 2, 701, 384, 2, 759, 409, 2, 770, 436, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2140,2218,1,"[[881.0, 59.0, 881.0, 665.5, 121.2, 665.5, 121.2, 59.0]]"
mtddh_kp::Dataset1/Keypoints/Train/a368.jpg,mtddh_kp::a368,a368,Dataset1/Keypoints/Train/a368.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a368.jpg,train,936,623,144.0,48.0,642.0,488.0,8,"[243, 281, 2, 319, 310, 2, 275, 341, 2, 263, 376, 2, 704, 278, 2, 624, 308, 2, 674, 338, 2, 685, 373, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2141,2219,1,"[[786.0, 48.4, 786.0, 536.1, 143.6, 536.1, 143.6, 48.4]]"
mtddh_kp::Dataset1/Keypoints/Train/a369.jpg,mtddh_kp::a369,a369,Dataset1/Keypoints/Train/a369.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a369.jpg,train,1346,966,207.0,74.0,990.0,808.0,8,"[375, 474, 2, 479, 515, 2, 404, 548, 2, 389, 599, 2, 1074, 483, 2, 948, 524, 2, 1035, 552, 2, 1041, 598, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2142,2220,1,"[[1197.2, 73.9, 1197.2, 882.2, 207.4, 882.2, 207.4, 73.9]]"
mtddh_kp::Dataset1/Keypoints/Train/a370.jpg,mtddh_kp::a370,a370,Dataset1/Keypoints/Train/a370.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a370.jpg,train,1196,886,171.0,76.0,834.0,632.0,8,"[306, 373, 2, 401, 412, 2, 343, 436, 2, 334, 464, 2, 843, 382, 2, 751, 422, 2, 811, 446, 2, 816, 475, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2143,2221,1,"[[1004.7, 75.7, 1004.7, 707.6, 170.9, 707.6, 170.9, 75.7]]"
mtddh_kp::Dataset1/Keypoints/Train/a371.jpg,mtddh_kp::a371,a371,Dataset1/Keypoints/Train/a371.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a371.jpg,train,1465,1082,148.0,62.0,1137.0,904.0,8,"[367, 444, 2, 487, 498, 2, 403, 541, 2, 381, 595, 2, 1089, 478, 2, 984, 521, 2, 1055, 579, 2, 1069, 636, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2144,2222,1,"[[1284.9, 61.8, 1284.9, 965.8, 148.3, 965.8, 148.3, 61.8]]"
mtddh_kp::Dataset1/Keypoints/Train/a372.jpg,mtddh_kp::a372,a372,Dataset1/Keypoints/Train/a372.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a372.jpg,train,1914,1337,225.0,68.0,1504.0,1141.0,8,"[465, 623, 2, 641, 701, 2, 518, 754, 2, 505, 821, 2, 1455, 600, 2, 1292, 675, 2, 1421, 726, 2, 1443, 793, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2145,2223,1,"[[1729.0, 67.8, 1729.0, 1208.9, 224.7, 1208.9, 224.7, 67.8]]"
mtddh_kp::Dataset1/Keypoints/Train/a373.jpg,mtddh_kp::a373,a373,Dataset1/Keypoints/Train/a373.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a373.jpg,train,1188,788,170.0,77.0,846.0,629.0,8,"[311, 431, 2, 409, 459, 2, 348, 488, 2, 337, 523, 2, 883, 424, 2, 776, 456, 2, 847, 480, 2, 855, 513, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2146,2224,1,"[[1015.5, 76.5, 1015.5, 706.4, 169.5, 706.4, 169.5, 76.5]]"
mtddh_kp::Dataset1/Keypoints/Train/a374.jpg,mtddh_kp::a374,a374,Dataset1/Keypoints/Train/a374.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a374.jpg,train,1448,1277,136.0,132.0,1161.0,908.0,8,"[318, 625, 2, 456, 656, 2, 386, 694, 2, 364, 739, 2, 1117, 605, 2, 961, 650, 2, 1052, 674, 2, 1061, 727, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2147,2225,1,"[[1297.0, 132.2, 1297.0, 1039.6, 136.4, 1039.6, 136.4, 132.2]]"
mtddh_kp::Dataset1/Keypoints/Train/a375.jpg,mtddh_kp::a375,a375,Dataset1/Keypoints/Train/a375.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a375.jpg,train,1907,1376,290.0,75.0,1361.0,1068.0,8,"[578, 524, 2, 694, 588, 2, 619, 635, 2, 601, 683, 2, 1436, 636, 2, 1296, 673, 2, 1364, 741, 2, 1378, 784, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2148,2226,1,"[[1650.6, 75.1, 1650.6, 1143.2, 290.2, 1143.2, 290.2, 75.1]]"
mtddh_kp::Dataset1/Keypoints/Train/a376.jpg,mtddh_kp::a376,a376,Dataset1/Keypoints/Train/a376.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a376.jpg,train,1040,831,127.0,132.0,769.0,598.0,8,"[251, 441, 2, 335, 477, 2, 278, 508, 2, 264, 549, 2, 790, 432, 2, 706, 470, 2, 763, 498, 2, 779, 539, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2149,2227,1,"[[896.1, 132.0, 896.1, 730.0, 126.9, 730.0, 126.9, 132.0]]"
mtddh_kp::Dataset1/Keypoints/Train/a377.jpg,mtddh_kp::a377,a377,Dataset1/Keypoints/Train/a377.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a377.jpg,train,1092,716,173.0,104.0,698.0,521.0,8,"[283, 350, 2, 354, 385, 2, 301, 412, 2, 292, 442, 2, 753, 361, 2, 675, 395, 2, 722, 423, 2, 733, 454, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2150,2228,1,"[[871.0, 103.6, 871.0, 625.3, 173.2, 625.3, 173.2, 103.6]]"
mtddh_kp::Dataset1/Keypoints/Train/a378.jpg,mtddh_kp::a378,a378,Dataset1/Keypoints/Train/a378.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a378.jpg,train,1604,935,249.0,22.0,1134.0,836.0,8,"[421, 438, 2, 564, 484, 2, 469, 534, 2, 457, 583, 2, 1194, 458, 2, 1045, 508, 2, 1132, 556, 2, 1148, 611, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2151,2229,1,"[[1382.8, 22.1, 1382.8, 857.5, 249.0, 857.5, 249.0, 22.1]]"
mtddh_kp::Dataset1/Keypoints/Train/a379.jpg,mtddh_kp::a379,a379,Dataset1/Keypoints/Train/a379.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a379.jpg,train,1946,1391,226.0,140.0,1550.0,1052.0,8,"[483, 708, 2, 661, 763, 2, 564, 825, 2, 544, 885, 2, 1425, 615, 2, 1259, 691, 2, 1365, 722, 2, 1397, 781, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2152,2230,1,"[[1776.2, 140.4, 1776.2, 1191.5, 225.5, 1191.5, 225.5, 140.4]]"
mtddh_kp::Dataset1/Keypoints/Train/a381.jpg,mtddh_kp::a381,a381,Dataset1/Keypoints/Train/a381.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a381.jpg,train,1061,759,165.0,63.0,779.0,587.0,8,"[332, 318, 2, 410, 349, 2, 360, 378, 2, 346, 415, 2, 810, 329, 2, 726, 355, 2, 774, 393, 2, 793, 426, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2153,2231,1,"[[944.3, 62.9, 944.3, 650.2, 164.6, 650.2, 164.6, 62.9]]"
mtddh_kp::Dataset1/Keypoints/Train/a382.jpg,mtddh_kp::a382,a382,Dataset1/Keypoints/Train/a382.jpg,C:\Users\pvppv\Desktop\roo\MTDDH\Dataset1\Keypoints\Train\a382.jpg,train,1060,804,135.0,73.0,777.0,553.0,8,"[281, 339, 2, 359, 365, 2, 312, 397, 2, 304, 434, 2, 794, 305, 2, 707, 345, 2, 767, 376, 2, 777, 415, 2]",MTDDH,MTDDH_Keypoints,mtddh_kp,2154,2232,1,"[[911.5, 72.9, 911.5, 625.6, 135.2, 625.6, 135.2, 72.9]]"
